"","(Intercept)","exposure","Log(scale)","param","model"
"112",0.0156043105583892,0.00710037670456296,0.0259760924276506,"se","weighted"
"113",4.79925650795168,-0.15752202671706,-1.48253004359458,"coef","full"
"114",0.0150128344158836,0.00789415016807672,0.0262616608749266,"se","full"
"115",4.83058770469759,-0.136559972171848,-1.51223476896216,"coef","weighted"
"116",0.0154734628788024,0.00720893520512167,0.0259625397301966,"se","weighted"
"117",4.82709811398407,-0.148512701722357,-1.45867262766404,"coef","full"
"118",0.0165394772573749,0.00835078134550438,0.0276237453990595,"se","full"
"119",4.86007093675287,-0.13700326648646,-1.47954522730715,"coef","weighted"
"120",0.0172423748294347,0.00803715298159774,0.027494000532528,"se","weighted"
"121",4.78310808141937,-0.151148818751541,-1.53231428325478,"coef","full"
"122",0.0145384227045202,0.00758679800258176,0.0264568578860292,"se","full"
"123",4.8251611981439,-0.143148178746378,-1.53375291297752,"coef","weighted"
"124",0.0156099281180542,0.00725343600857091,0.0268442558141011,"se","weighted"
"125",4.807310212264,-0.161787400067299,-1.49887614393863,"coef","full"
"126",0.0154894331929217,0.00810394500060849,0.026815233023491,"se","full"
"127",4.84608466971864,-0.152284882111624,-1.51051391385241,"coef","weighted"
"128",0.016356399154859,0.00774633692610711,0.0269238271364456,"se","weighted"
"129",4.81708684521557,-0.157606444983563,-1.49069755448317,"coef","full"
"130",0.0160869001010504,0.008198606044071,0.0274412387040902,"se","full"
"131",4.86380946934968,-0.154128732848201,-1.49069729428459,"coef","weighted"
"132",0.0172961339531313,0.00830657533495262,0.0276109735759677,"se","weighted"
"133",4.80682992851328,-0.16609242705311,-1.48186448589713,"coef","full"
"134",0.0153448648236648,0.00805402101408072,0.0263129906957725,"se","full"
"135",4.85643856907129,-0.165642927914472,-1.48021075858243,"coef","weighted"
"136",0.0165168469649953,0.00808902027559706,0.0263993069469209,"se","weighted"
"137",4.80930092712435,-0.159401807179776,-1.47251350250549,"coef","full"
"138",0.0154997197482267,0.00818261751168639,0.0264931026066945,"se","full"
"139",4.85413099497781,-0.146901061341828,-1.47884800062357,"coef","weighted"
"140",0.0164280957669388,0.00794881445279793,0.0262675424820965,"se","weighted"
"141",4.83688896152729,-0.164464126967295,-1.41031268482133,"coef","full"
"142",0.0163294568671915,0.00847198668452105,0.0263279331486916,"se","full"
"143",4.89030791398564,-0.151971664728466,-1.40999227712869,"coef","weighted"
"144",0.0176119332781827,0.00830645126620397,0.026596072970649,"se","weighted"
"145",4.80596855643758,-0.145430322970543,-1.49400743944395,"coef","full"
"146",0.0155556692052642,0.00796977019903142,0.0270987130897966,"se","full"
"147",4.84354341587912,-0.129987150383386,-1.50767186196004,"coef","weighted"
"148",0.0162093503275473,0.00750768973927759,0.0268321163311129,"se","weighted"
"149",4.84382524819679,-0.181019696362814,-1.45120735430641,"coef","full"
"150",0.016985336318118,0.00866436928906653,0.027320994495423,"se","full"
"151",43.448874807637,-3.73434234006353,-331.579327986934,"coef","weighted"
"152",0,0,6.71787610756709e-139,"se","weighted"
"153",29.8625274486572,0.0999512578664569,-202.219063094897,"coef","full"
"154",0,0,2.26413087715491e-83,"se","full"
"155",4.87590100894529,-0.148783458160306,-1.45637295159806,"coef","weighted"
"156",0.0175682215285715,0.00826456040989742,0.0274118208983674,"se","weighted"
"157",4.81233659018549,-0.144486688859888,-1.48430336532907,"coef","full"
"158",0.0158924342794944,0.00783746133729534,0.0273725341089721,"se","full"
"159",4.85963824248338,-0.138791273753859,-1.48355150037669,"coef","weighted"
"160",0.0170322014603127,0.00780524427909182,0.027439206044713,"se","weighted"
"161",4.81896377664919,-0.153948078879404,-1.43505175459369,"coef","full"
"162",0.0157833772166869,0.00831903704839245,0.0264258648931736,"se","full"
"163",4.87952632914663,-0.147275976647187,-1.41948374566615,"coef","weighted"
"164",0.0172292430682087,0.00830717141198819,0.0267357466896824,"se","weighted"
"165",4.82542606729205,-0.171618054443398,-1.45939888995655,"coef","full"
"166",0.0161499166003649,0.00843170929497098,0.026726471154816,"se","full"
"167",4.86939165489644,-0.161141840408686,-1.46908901429238,"coef","weighted"
"168",0.0171684251494592,0.00834066904819571,0.026732526051235,"se","weighted"
"169",4.81482133736977,-0.162690865691418,-1.46511240494462,"coef","full"
"170",0.0155408709751135,0.00792229389616041,0.0262122285156575,"se","full"
"171",4.85970506663785,-0.151852850595522,-1.47105917182256,"coef","weighted"
"172",0.0165517028423965,0.00759799625740768,0.0263447859916577,"se","weighted"
"173",4.83262153715229,-0.154629689513944,-1.44555178391604,"coef","full"
"174",0.0166886354407843,0.00844595609038627,0.0274903280415172,"se","full"
"175",4.87425587723829,-0.153842168046132,-1.4578146330289,"coef","weighted"
"176",0.017664989999147,0.00856367801783193,0.0273954135139974,"se","weighted"
"177",4.8182672205727,-0.172940018072289,-1.48675987678913,"coef","full"
"178",0.0159551927511009,0.00820037052354501,0.0268458979959266,"se","full"
"179",4.85559963771604,-0.148299934706234,-1.496906752184,"coef","weighted"
"180",0.0168082710486424,0.00764952187066765,0.0267809904076056,"se","weighted"
"181",4.7976608170883,-0.149980836444137,-1.47755227388725,"coef","full"
"182",0.0150049744333322,0.00789441685525294,0.0262521147773362,"se","full"
"183",4.84070557217596,-0.140530306100071,-1.48950592507388,"coef","weighted"
"184",0.0159365761695019,0.0077156811548954,0.0262258434105382,"se","weighted"
"185",4.82238745355034,-0.167373983921897,-1.44029846032517,"coef","full"
"186",0.0158965182316485,0.00845232239630133,0.0263765160226818,"se","full"
"187",4.87510240448944,-0.157097272105199,-1.43316584611036,"coef","weighted"
"188",0.0172285395255752,0.00821405379800205,0.0266775290196393,"se","weighted"
"189",35.0202261150891,0.515272680592418,-236.071224878447,"coef","full"
"190",8.56700119398339e-62,8.79286549012811e-62,0,"se","full"
"191",4.84285372381199,-0.15237409116906,-1.48933058356195,"coef","weighted"
"192",0.0160162790165211,0.00783757232222169,0.0262294371214844,"se","weighted"
"193",47.3465843053531,-0.750851389683598,-337.662864761515,"coef","full"
"194",6.47154003255789e-106,6.61131689591606e-106,0,"se","full"
"195",4.85534888567904,-0.149953902423994,-1.47458163401434,"coef","weighted"
"196",0.0166376052319833,0.00780245822768405,0.0268737082851275,"se","weighted"
"197",4.83824109293578,-0.163603944215335,-1.43374225058918,"coef","full"
"198",0.0168202499985214,0.00863199127012474,0.0272270207120841,"se","full"
"199",4.89183704581725,-0.146367894138114,-1.42067443307535,"coef","weighted"
"200",0.0183514856932936,0.00847355436601904,0.0276583274995737,"se","weighted"
"201",4.83012701420707,-0.159288566434816,-1.46495500106091,"coef","full"
"202",0.0165857492128837,0.0082846453342279,0.0273872154754915,"se","full"
"203",4.86313509301012,-0.137326285873071,-1.4837145106681,"coef","weighted"
"204",0.0172403883833257,0.00768653660452796,0.0272969160198793,"se","weighted"
"205",4.8279191482338,-0.16407216463898,-1.43697217519096,"coef","full"
"206",0.0161154424753906,0.00836674272261804,0.0265537550622463,"se","full"
"207",4.88204138463288,-0.157421786364374,-1.43129459423951,"coef","weighted"
"208",0.0174897203005422,0.00840841836623784,0.0269123120635891,"se","weighted"
"209",4.83061027747288,-0.169468976207349,-1.4402685362195,"coef","full"
"210",0.0162953095378133,0.00853574441040298,0.0266379058900487,"se","full"
"211",4.86791902426014,-0.149493321971702,-1.45829968778593,"coef","weighted"
"212",0.0169999793469348,0.00795617534791905,0.0265143636100024,"se","weighted"
"213",4.82108759936883,-0.163380263366093,-1.45441785828204,"coef","full"
"214",0.0159519152916594,0.00821263297697431,0.0267249429599671,"se","full"
"215",4.86288486024233,-0.148943093974171,-1.46715484401073,"coef","weighted"
"216",0.0167149364094686,0.00782690177639729,0.0265421296422722,"se","weighted"
"217",4.83140127276455,-0.168913749336437,-1.45475737670114,"coef","full"
"218",0.016547927479196,0.00850564856858664,0.0272280749042011,"se","full"
"219",4.86450184670019,-0.155241498545574,-1.47407506334935,"coef","weighted"
"220",0.0171995360877528,0.00794342857313753,0.0271180364220242,"se","weighted"
"221",4.81000142195033,-0.164950900226972,-1.47589463531568,"coef","full"
"222",0.0154537166622365,0.00811793962785539,0.0263699559799752,"se","full"
"223",4.84978724223071,-0.151471810498278,-1.48665680356933,"coef","weighted"
"224",0.0162393272675261,0.00758919511231204,0.0263561068125588,"se","weighted"
"225",4.80812899584386,-0.155594458488011,-1.48220035764467,"coef","full"
"226",0.0156431415940756,0.00798711097433716,0.026822017157402,"se","full"
"227",4.84695466959934,-0.13452674268894,-1.49287431703729,"coef","weighted"
"228",0.0164376005366534,0.00743438575489022,0.0267745977874432,"se","weighted"
"229",4.80431431084808,-0.155746310410771,-1.49984336540892,"coef","full"
"230",0.0153644230810897,0.00789800972904055,0.0267276134696516,"se","full"
"231",4.84237952594589,-0.142902896423775,-1.51080835149236,"coef","weighted"
"232",0.0161446582983862,0.00734621521733541,0.0267866870601158,"se","weighted"
"233",4.84462354070579,-0.167233811832436,-1.42393499883074,"coef","full"
"234",0.0170193088583498,0.00878339510366333,0.0272863145294378,"se","full"
"235",4.87746418768257,-0.171155392375346,-1.44960062073052,"coef","weighted"
"236",0.0175721174354688,0.00862282405712642,0.0269082334680893,"se","weighted"
"237",4.84591910981075,-0.172218825462226,-1.419008847966,"coef","full"
"238",0.0168571634606411,0.00867857783306193,0.0269065084395396,"se","full"
"239",4.88923754106796,-0.16902333267761,-1.43199620491273,"coef","weighted"
"240",0.0178732699812326,0.00864508609675947,0.0269566483900549,"se","weighted"
"241",4.81049939692653,-0.157139807824227,-1.48542593787193,"coef","full"
"242",0.0155827389783634,0.00806223661861212,0.0269455530259623,"se","full"
"243",4.84005382689132,-0.134087816146619,-1.51287281428875,"coef","weighted"
"244",0.0159796845546636,0.00728330998792661,0.0266207222681567,"se","weighted"
"245",4.82003552456966,-0.166245246159398,-1.46180410055765,"coef","full"
"246",0.0159164395498435,0.00817359416995686,0.0265655000168642,"se","full"
"247",4.86888183017727,-0.154336820973078,-1.46306800771339,"coef","weighted"
"248",0.0170806492097315,0.00802637639480449,0.0267624267965336,"se","weighted"
"249",4.84079639645129,-0.158644808461448,-1.43894363044306,"coef","full"
"250",0.0169797099256152,0.0084730035920686,0.0275348233584417,"se","full"
"251",4.87984047319861,-0.154754142076222,-1.45175405117492,"coef","weighted"
"252",0.0178208399179041,0.00824731296610533,0.0274599653296423,"se","weighted"
"253",4.83417357781607,-0.175057033801709,-1.42051692133346,"coef","full"
"254",0.0162701667661229,0.00858653605469096,0.0262506825404609,"se","full"
"255",4.8776283688316,-0.15576498643907,-1.4343743830653,"coef","weighted"
"256",0.0169522096958276,0.00813796066770969,0.0257612517585839,"se","weighted"
"257",4.84649657110013,-0.173589323000727,-1.41623009417088,"coef","full"
"258",0.0169607446945755,0.00875076080755968,0.0269361644988803,"se","full"
"259",4.89731405352372,-0.160069022206568,-1.41424729439914,"coef","weighted"
"260",0.0182272096159456,0.00872161248468772,0.0269920280121963,"se","weighted"
"261",4.78052988222196,-0.157505846185595,-1.50664037345519,"coef","full"
"262",0.01423225007938,0.00760049802153765,0.0257062416232365,"se","full"
"263",4.82654761142828,-0.143350520393235,-1.50996090643807,"coef","weighted"
"264",0.0152515251951167,0.00729660638925669,0.0257740657632989,"se","weighted"
"265",4.80835533411055,-0.157115686165645,-1.46193534398345,"coef","full"
"266",0.0154478724329286,0.00793229617275695,0.0263491919271046,"se","full"
"267",4.86099320580077,-0.159206204316881,-1.45807278198301,"coef","weighted"
"268",0.0167134598316988,0.00798716639515862,0.0266054566397023,"se","weighted"
"269",4.80954961144009,-0.151606126194718,-1.45932996480955,"coef","full"
"270",0.0154352939711894,0.00800447853116779,0.0264512834301322,"se","full"
"271",4.84698517326621,-0.152377191791283,-1.48207240937511,"coef","weighted"
"272",0.0161457736387003,0.00780075915535177,0.0263905432689112,"se","weighted"
"273",4.80582166499743,-0.15319127639729,-1.49148007457396,"coef","full"
"274",0.0154828351794948,0.00798440784398504,0.0267865744427744,"se","full"
"275",4.84921860709498,-0.145425203372759,-1.49915658060839,"coef","weighted"
"276",0.0165011875228564,0.00781283898917407,0.026975777111032,"se","weighted"
"277",4.81990644165605,-0.164490816356788,-1.47156842847944,"coef","full"
"278",0.0159252445159299,0.00824388622956394,0.0267354688056534,"se","full"
"279",4.87261205615201,-0.164961307427087,-1.46534380107536,"coef","weighted"
"280",0.01724498423827,0.00830632754741244,0.0269684646838654,"se","weighted"
"281",4.78590371244799,-0.151878087875554,-1.51098536795466,"coef","full"
"282",0.0146068912128888,0.00774379303787552,0.0261741753394129,"se","full"
"283",4.82955991067173,-0.142514877847048,-1.51657288747341,"coef","weighted"
"284",0.0154844173768241,0.00741825391796071,0.0261063861648404,"se","weighted"
"285",4.82504484236246,-0.161414383956136,-1.45258584054968,"coef","full"
"286",0.016176472356153,0.00844261960072108,0.0269608927961459,"se","full"
"287",4.86845181569819,-0.153713411915891,-1.46108957266433,"coef","weighted"
"288",0.0171096417384892,0.00827596419893291,0.0269242641415734,"se","weighted"
"289",4.79270173926689,-0.154949891679717,-1.51094210549813,"coef","full"
"290",0.0149062472325351,0.00774754673431047,0.0265023117629823,"se","full"
"291",4.84442153925075,-0.147607991721628,-1.50446194365778,"coef","weighted"
"292",0.0162963553648698,0.00778920111648908,0.0269113198246709,"se","weighted"
"293",NA,NA,NA,"coef","full"
"294",NA,NA,NA,"se","full"
"295",4.86582000551986,-0.142700622313138,-1.45554133952835,"coef","weighted"
"296",0.0168881234262953,0.00795204860063065,0.026529094485451,"se","weighted"
"297",4.80913990147102,-0.155316102659001,-1.45685859007918,"coef","full"
"298",0.0155132336083322,0.00813286887201232,0.0264687432665669,"se","full"
"299",4.85106475564484,-0.133026585184763,-1.46358890008565,"coef","weighted"
"300",0.0164263580455804,0.00748571473839172,0.026477697617498,"se","weighted"
"301",4.82540382873329,-0.161643937957435,-1.44847711715535,"coef","full"
"302",0.0162348123134928,0.00827371744336326,0.0268944038520217,"se","full"
"303",4.86762073000303,-0.154274798740375,-1.45878805471127,"coef","weighted"
"304",0.0171504697659677,0.00803270803536466,0.026820811750949,"se","weighted"
"305",31.3675587393412,0.150267627834565,-214.107859239855,"coef","full"
"306",4.56255569309454e-87,3.03341629135325e-87,1.91217665219906e-88,"se","full"
"307",4.87588473915435,-0.163749856388189,-1.46602615726204,"coef","weighted"
"308",0.0174982931457944,0.00822457506143816,0.0271690014007606,"se","weighted"
"309",4.82981125479145,-0.163564321954641,-1.44710420137557,"coef","full"
"310",0.0163520952144436,0.00849712909282646,0.0269099485867423,"se","full"
"311",4.86679697784082,-0.138353771786704,-1.46035511227561,"coef","weighted"
"312",0.0170652911694252,0.007761475838248,0.0267541336138716,"se","weighted"
"313",4.81813556043956,-0.167267289174754,-1.45484021115252,"coef","full"
"314",0.0157931545938832,0.00830706681987944,0.0265062552031197,"se","full"
"315",4.86934970905554,-0.159330818828425,-1.45544641688846,"coef","weighted"
"316",0.0169476824784986,0.00825724009800745,0.0265131775904231,"se","weighted"
"317",4.82739674864507,-0.156524993014968,-1.44901379617903,"coef","full"
"318",0.0163025721301671,0.00831424457346256,0.0270614956065309,"se","full"
"319",4.87101679364159,-0.143657589415675,-1.45411440547725,"coef","weighted"
"320",0.017233709764442,0.00793499715415007,0.027093348148241,"se","weighted"
"321",4.79307495220114,-0.150402715826912,-1.49825917011966,"coef","full"
"322",0.0149975459910183,0.00788974023017256,0.0265484600206061,"se","full"
"323",4.83911168577053,-0.134603150707069,-1.49987759885735,"coef","weighted"
"324",0.0160295114220604,0.00755838401451613,0.026599178848314,"se","weighted"
"325",4.82935135949323,-0.165852685984658,-1.43522834257233,"coef","full"
"326",0.016142571316226,0.00840305976104438,0.0265828558793573,"se","full"
"327",4.86711419230799,-0.151461558071821,-1.45040568636715,"coef","weighted"
"328",0.0168015521697932,0.00780491281558883,0.0263032183271915,"se","weighted"
"329",4.81304296815386,-0.161449325967947,-1.48615367607406,"coef","full"
"330",0.0157524485763774,0.00810031063233364,0.0268207036561538,"se","full"
"331",4.84649060777434,-0.141970529948148,-1.5083635838447,"coef","weighted"
"332",0.0161554792324737,0.00752356094564052,0.0263311788152398,"se","weighted"
"333",4.82788061035855,-0.15852006096226,-1.44963468578759,"coef","full"
"334",0.0163231996083158,0.00828328803727087,0.0269742304413406,"se","full"
"335",4.87902868636248,-0.154578637809836,-1.44505185955052,"coef","weighted"
"336",0.0175259929449266,0.00827776823118212,0.0270772753345105,"se","weighted"
"337",4.80432271135137,-0.141854661156543,-1.48096992501916,"coef","full"
"338",0.0155519972284009,0.00802724019644781,0.0269571938854199,"se","full"
"339",4.85346422681262,-0.135708810743694,-1.47722696312324,"coef","weighted"
"340",0.0166656046846377,0.0079352467588328,0.0269426315429271,"se","weighted"
"341",4.79892207591055,-0.168899820921797,-1.51322078941027,"coef","full"
"342",0.0150791552593044,0.00800557520031906,0.0263963561895437,"se","full"
"343",4.83268231140412,-0.159368029828323,-1.53409321498832,"coef","weighted"
"344",0.0156611030432665,0.00758394668641441,0.0261624482212718,"se","weighted"
"345",4.84315328911095,-0.164269111249393,-1.44325561850411,"coef","full"
"346",0.0171685012709842,0.00868315115516896,0.0276958952473115,"se","full"
"347",4.87929515401102,-0.155659086618879,-1.46154996317939,"coef","weighted"
"348",0.017814633506932,0.0084042249538754,0.0273482997143174,"se","weighted"
"349",4.81653092114005,-0.155112050610731,-1.46786893034305,"coef","full"
"350",0.0158502356555395,0.00810699190625849,0.0268494006307202,"se","full"
"351",4.85879957971569,-0.147756090755368,-1.47527426272125,"coef","weighted"
"352",0.0168999962580778,0.00775716567354805,0.0271907417186793,"se","weighted"
"353",4.83346380268884,-0.169215592001343,-1.439173939565,"coef","full"
"354",0.0163914463017199,0.00838931066290908,0.0266441337683576,"se","full"
"355",4.86777622536189,-0.152866827731785,-1.46279773234588,"coef","weighted"
"356",0.016931540676053,0.00780245831777028,0.0263239510744593,"se","weighted"
"357",NA,NA,NA,"coef","full"
"358",NA,NA,NA,"se","full"
"359",4.83896887971138,-0.146136749898916,-1.49704236129067,"coef","weighted"
"360",0.0158139427862677,0.00733740375379483,0.0261261183566209,"se","weighted"
"361",4.80710548794608,-0.148200964877107,-1.43827611655666,"coef","full"
"362",0.0152843477626842,0.00796783105174772,0.0260546140464745,"se","full"
"363",4.85941049087388,-0.129758553666648,-1.43679907757583,"coef","weighted"
"364",0.0165451872629611,0.00772970897710496,0.0262768628283623,"se","weighted"
"365",4.81325928776689,-0.161727188887058,-1.49147006981371,"coef","full"
"366",0.0158300656278686,0.00810036130411133,0.0269756290772293,"se","full"
"367",4.84984175732881,-0.135953804259884,-1.50396856090542,"coef","weighted"
"368",0.0164096986751681,0.00740438345418264,0.0266842138956377,"se","weighted"
"369",4.80322071449561,-0.156997619827167,-1.50984992081106,"coef","full"
"370",0.0155303212531994,0.00792495764097949,0.0270199351479982,"se","full"
"371",4.84628939101277,-0.141080167753347,-1.50994460084775,"coef","weighted"
"372",0.0165260795176493,0.0075599579155347,0.0270966341491527,"se","weighted"
"373",4.8172893229559,-0.155392748615667,-1.49083581087082,"coef","full"
"374",0.0162100446247847,0.00822605461244996,0.0275765764510783,"se","full"
"375",4.85664859627966,-0.141912553728089,-1.49958907862269,"coef","weighted"
"376",0.0171061389125988,0.00788136388362077,0.0276086030063805,"se","weighted"
"377",4.80082571143266,-0.161363817919858,-1.493125064915,"coef","full"
"378",0.0150884272190032,0.00791452724588058,0.0263028259698399,"se","full"
"379",4.85758968292907,-0.152157727374419,-1.47817524778438,"coef","weighted"
"380",0.0166355620505676,0.00795049942393424,0.0267676009036503,"se","weighted"
"381",4.81006892359901,-0.163052606750756,-1.47364051062889,"coef","full"
"382",0.0154356853457874,0.00804913760585368,0.0263374878208222,"se","full"
"383",4.85763878116996,-0.152414914885418,-1.47720238528137,"coef","weighted"
"384",0.0165154748511196,0.00788145112763831,0.0265725264738388,"se","weighted"
"385",4.84016382600051,-0.174441812008064,-1.4088093817691,"coef","full"
"386",0.0165760301415981,0.00861741373766386,0.0264544044285268,"se","full"
"387",4.88657988894388,-0.150034626394659,-1.41470542592609,"coef","weighted"
"388",0.0175460657448601,0.00810414980035623,0.0263690781679569,"se","weighted"
"389",4.85507597474943,-0.170152142717902,-1.39578143540597,"coef","full"
"390",0.0171983188911052,0.00861172132809219,0.0268770848258891,"se","full"
"391",4.9098560994433,-0.167959809310596,-1.38534834767588,"coef","weighted"
"392",0.0185521278717188,0.00857519349473995,0.026939857813934,"se","weighted"
"393",4.82815911070031,-0.176241367442493,-1.446806713518,"coef","full"
"394",0.0160863857838344,0.00832684393855485,0.0262373205047554,"se","full"
"395",4.87370472506841,-0.154793618766583,-1.45011969477199,"coef","weighted"
"396",0.017126992531526,0.00784964442303406,0.0264666917592532,"se","weighted"
"397",4.84283929668592,-0.173187034770862,-1.41075946911787,"coef","full"
"398",0.0166756776953863,0.00863153511137182,0.026666620035607,"se","full"
"399",4.88074370980153,-0.144503202834747,-1.42715803983324,"coef","weighted"
"400",0.0173754245698015,0.00789421634451549,0.0264933638719274,"se","weighted"
"401",4.84221561091296,-0.166777274386217,-1.41975071423488,"coef","full"
"402",0.0168300203224313,0.00877109498713763,0.0270607040490509,"se","full"
"403",4.89708128745216,-0.166548497260238,-1.41025314871366,"coef","weighted"
"404",0.0182570107012823,0.00874683994684442,0.0275224337485039,"se","weighted"
"405",4.83462753506627,-0.172109294357803,-1.4360707793416,"coef","full"
"406",0.0164412701611362,0.00854151466946056,0.0266942766774623,"se","full"
"407",4.87896050872555,-0.158713313406669,-1.44427849371857,"coef","weighted"
"408",0.017488766318339,0.00824677181252277,0.0268693959107382,"se","weighted"
"409",4.81785665695657,-0.158102820565541,-1.4275471556479,"coef","full"
"410",0.0157195262039138,0.00838684730219726,0.0262244100661237,"se","full"
"411",4.86828826266263,-0.144873497776482,-1.42829816428405,"coef","weighted"
"412",0.0168595452854893,0.00815009570858324,0.0262595275336004,"se","weighted"
"413",4.85139556378881,-0.177749399209322,-1.42086286496099,"coef","full"
"414",0.0171278239883969,0.00864344057460116,0.0269537573093017,"se","full"
"415",4.89534961741092,-0.165898828146402,-1.42542648766096,"coef","weighted"
"416",0.0181121304545213,0.00821274230419044,0.0270433046556485,"se","weighted"
"417",4.82553282702518,-0.159686163688778,-1.44210293176416,"coef","full"
"418",0.0161079786997289,0.00846245233495995,0.0267811393905296,"se","full"
"419",38.356224870468,-1.03297929328648,-289.150365050551,"coef","weighted"
"420",0,0,0,"se","weighted"
"421",4.79982994635335,-0.154723688382964,-1.48545330866937,"coef","full"
"422",0.0151570978305625,0.00786582733467681,0.0264242015515396,"se","full"
"423",4.84900343133141,-0.14397211250938,-1.4823962710156,"coef","weighted"
"424",0.016270120767039,0.00772240727788172,0.0263678250093156,"se","weighted"
"425",4.81806450638716,-0.153176454654292,-1.45626002314266,"coef","full"
"426",0.0159506393946378,0.00815975364408407,0.0268408258870552,"se","full"
"427",4.85701831658328,-0.141117388878498,-1.46945153615943,"coef","weighted"
"428",0.0167866454497073,0.00773599469986448,0.0268585142120935,"se","weighted"
"429",4.80933669359735,-0.154500161693492,-1.4882055251103,"coef","full"
"430",0.0155754193393153,0.00808369795851173,0.026763755467787,"se","full"
"431",4.84379735027433,-0.141256822930502,-1.51282970212516,"coef","weighted"
"432",0.015989401582008,0.00767978701783538,0.0261465298939422,"se","weighted"
"433",4.81717463513768,-0.158877663515857,-1.45954100391153,"coef","full"
"434",0.015797911023919,0.0082659576686597,0.0266162751192567,"se","full"
"435",4.85916409867577,-0.14655260683951,-1.4691230542842,"coef","weighted"
"436",0.0168846684042086,0.0080362382652551,0.0268024171173972,"se","weighted"
"437",4.80018916004029,-0.141504857632432,-1.48772890613184,"coef","full"
"438",0.0154119543825641,0.00788126468967964,0.0270120063573083,"se","full"
"439",4.84746450220469,-0.129813664015308,-1.48420940019237,"coef","weighted"
"440",0.0165284841101997,0.00760479737086253,0.0271723767243412,"se","weighted"
"441",4.83633933027416,-0.164378781465322,-1.43947109326224,"coef","full"
"442",0.016728391385626,0.00854633368495766,0.0271746649140008,"se","full"
"443",4.87886727547539,-0.152840178576012,-1.44527388868837,"coef","weighted"
"444",0.0177563388238337,0.0081869299214282,0.0273431451145027,"se","weighted"
"445",4.84794622368082,-0.174971811241585,-1.40946481169816,"coef","full"
"446",0.0169289627538771,0.0087398028292024,0.0268125841079572,"se","full"
"447",4.88782400741712,-0.158651097628284,-1.42804326263356,"coef","weighted"
"448",0.0177152455558265,0.00832326428223292,0.0267241125937561,"se","weighted"
"449",4.81973897405959,-0.164156071795076,-1.44424481974936,"coef","full"
"450",0.0158373433902093,0.00829250925178721,0.0263942767705748,"se","full"
"451",4.867360633105,-0.151752145543222,-1.44717852333409,"coef","weighted"
"452",0.0170384646045528,0.00801442549470901,0.0267634665736544,"se","weighted"
"453",4.82889178125448,-0.170165076635278,-1.43455640084539,"coef","full"
"454",0.016182334882084,0.00850907660793331,0.0265490669753013,"se","full"
"455",4.88619621135528,-0.163430432905427,-1.42533422603923,"coef","weighted"
"456",0.0177267875837872,0.00861655369529475,0.0269976740983989,"se","weighted"
"457",4.82582156283642,-0.16575694459552,-1.45830385946605,"coef","full"
"458",0.0161032561172607,0.00814578509546321,0.0268219285844483,"se","full"
"459",4.8676180637428,-0.152034513908367,-1.46401277092813,"coef","weighted"
"460",0.0170859491602746,0.00781693263900077,0.0268769353268663,"se","weighted"
"461",4.80750003819625,-0.157089367858395,-1.4730031418039,"coef","full"
"462",0.0154150176887177,0.00803597336254831,0.0264580406999356,"se","full"
"463",4.84891559569461,-0.144866280065178,-1.4831323802963,"coef","weighted"
"464",0.0162933526674052,0.00756750911223776,0.0266147294685279,"se","weighted"
"465",4.78561903260983,-0.147776599586648,-1.51383445477439,"coef","full"
"466",0.0147788568325532,0.00785075499668174,0.0266389442338964,"se","full"
"467",4.83099658890283,-0.145155129032337,-1.51636269581773,"coef","weighted"
"468",0.0157889094428887,0.00778388227028709,0.0266866150654837,"se","weighted"
"469",4.83336415891775,-0.160822217624687,-1.42853501807923,"coef","full"
"470",0.0163533926628302,0.00831018042442364,0.026722656869182,"se","full"
"471",4.87051880820505,-0.14129831303341,-1.44600485126817,"coef","weighted"
"472",0.0167649209812012,0.00749516501202658,0.0262395352162108,"se","weighted"
"473",4.80155589456945,-0.151983578497926,-1.48112918446864,"coef","full"
"474",0.0151617481428393,0.00796203288708023,0.0263643204843192,"se","full"
"475",4.84090965268468,-0.134685074495131,-1.49403544510853,"coef","weighted"
"476",0.0159080835213288,0.00742771556054841,0.0261733730996653,"se","weighted"
"477",4.83368991229541,-0.167692000346804,-1.47398044362348,"coef","full"
"478",0.0166517678619794,0.00851650742676305,0.0275105665385673,"se","full"
"479",4.87003009530533,-0.152841975031237,-1.49052610011839,"coef","weighted"
"480",0.0172927634277166,0.00823676926597403,0.0270945686446255,"se","weighted"
"481",4.84200807055877,-0.164761015767111,-1.42959821782241,"coef","full"
"482",0.0169026779047382,0.00864569200696519,0.0271981996720394,"se","full"
"483",4.89227806538035,-0.156830135838506,-1.42663092490469,"coef","weighted"
"484",0.0181037160044977,0.00857244667370768,0.0272458856117119,"se","weighted"
"485",4.78416198538619,-0.135811554986164,-1.50241890246771,"coef","full"
"486",0.0145462271430626,0.00754166119532646,0.026280645186053,"se","full"
"487",4.83086697070736,-0.119700906976263,-1.50287035420148,"coef","weighted"
"488",0.0156087350390651,0.00723699712887275,0.0263783580424618,"se","weighted"
"489",4.80537556594559,-0.167070481466968,-1.4706782117576,"coef","full"
"490",0.0150723010930488,0.00798074437297322,0.0257176321039001,"se","full"
"491",4.85669125327255,-0.165683094716947,-1.47463085543643,"coef","weighted"
"492",0.0162057709178958,0.00807078188445798,0.02575632460564,"se","weighted"
"493",4.82427563552973,-0.162125362835077,-1.43017490606009,"coef","full"
